key,job_url,title,salary,location,experience,education,recruit_count,update_time,company_name,company_link,job_description,language_requirement,industry_requirement,work_time,company_tags,crawl_time,company_industry,company_scale,month_salary_min,month_salary_max,month_salary_avg,location_city,location_province,location_partition,company_scale_min,company_scale_max,recruit_count_parsed,experience_level,has_language_requirement,has_weekend_off,update_time_parsed,category
C++开发,https://www.liepin.com/job/1982347605.shtml,C++,10-15k,天津-河东区,经验不限,本科,招1人,5月8日更新,禾伟科技,https://www.liepin.com/company/9679185/,"【岗位职责】
1. 负责C++相关工作的规划、需求分析设计和技术实现；
2. 负责所属模块的代码开发、调试与维护工作；
3. 积极响应客户需求并进行定制化开发和交付；
4. 参与公司产品的架构优化，性能优化并辅助其他模块进行技术实现；
5. 协助并完成其他各类技术开发任务。

【任职要求】
1. 具备良好的编程能力和学习能力；
2. 熟悉相关开发工具和框架；
3. 能独立完成开发框架的设计和搭建工作；
4. 具备数据库设计能力；
5. 具备较强的解决问题能力，有较强的协调、沟通能力和团队精神。",普通话,全部行业,弹性工作,"['高新技术企业', '领导好', '五险一金', '弹性工作', '年底双薪', '扁平管理', '岗位晋升', '绩效奖金', '定期体检', '交通补助', '通讯津贴', '午餐补助', '外派津贴']",2026-05-15 19:30:20.844560,计算机软件,50-99人,10000.0,15000.0,12500.0,天津,天津市,华北地区,50.0,99.0,1.0,经验不限,False,False,2026-05-08,C++开发
C++开发,https://www.liepin.com/a/75099481.shtml,C++,24-30k,西安,1-3年,大专,招2人,4月27日更新,瑞贝斯（合肥）人力资源有限公司,,"岗位职责：
1、参与Linux下C++应用程序设计、开发、测试；
2、输出设计文档、代码、测试用例/报告；
任职要求：
1、大专及以上学历
2、有Linux基础和C++语言编程功底，有较强的逻辑思维能力和动手能力；
3、良好的团队合作意识和抗压能力，具备开放的心态和主动的学习能力",不限,培训服务,,[],2026-05-15 19:31:06.322465,培训服务,,24000.0,30000.0,27000.0,西安,陕西省,西北地区,,,2.0,1-3年,False,False,2026-04-27,C++开发
C++开发,https://www.liepin.com/a/75632877.shtml,资深服务端C++开发,18-25k,济南,5-10年,学历不限,招1人,5月13日更新,锐仕方达人才科技集团有限公司武汉第三分公司,,"岗位职责：
1、负责产品的技术选型、技术路线规划、技术体系搭建，主导架构设计、框架搭建及研发工作；
2、负责产品性能优化和核心代码编写，开发与维护系统核心模块；
3、负责团队技术能力提升，提升团队开发效率和产品质量；
4、负责在相关产品技术领域开展前沿技术研究并落地；
任职要求：
1、3年以上开发和架构设计经验，深度掌握服务端开发常用技术，有扎实的架构设计和开发能力，具备丰富的C、C++开发和性能调优经验
2、熟悉常见缓存、负载均衡、API网关、消息队列等中间件（可选部分），阅读过相关源码，有过性能优化经验优先考虑
3、具备分布式系统项目经验，对高并发、高可用系统架构有深刻的理解和业务实践
4、对技术充满好奇心，乐于学习，愿意分享，具备良好的服务意识、责任心、团队沟通协作能力和发现并解决问题的能力、",不限,"计算机软件,网络/信息安全",,[],2026-05-15 19:31:15.615701,计算机软件,,18000.0,25000.0,21500.0,济南,山东省,华东地区,,,1.0,5-10年,False,False,2026-05-13,C++开发
C++开发,https://www.liepin.com/a/75667093.shtml,C++,28-35k,杭州,1-3年,大专,招1人,5月14日更新,瑞贝斯（合肥）人力资源有限公司,,"岗位职责：
1、参与Linux下C++应用程序设计、开发、测试；
2、输出设计文档、代码、测试用例/报告；
任职要求：
1、大专及以上学历
2、有Linux基础和C++语言编程功底，有较强的逻辑思维能力和动手能力；
3、良好的团队合作意识和抗压能力，具备开放的心态和主动的学习能力",不限,"计算机软件,物联网",,[],2026-05-15 19:31:27.342254,计算机软件,,28000.0,35000.0,31500.0,杭州,浙江省,华东地区,,,1.0,1-3年,False,False,2026-05-14,C++开发
C++开发,https://www.liepin.com/job/1981920583.shtml,FAE现场交付工程师,15-25k·15薪,上海-闵行区,5-10年,统招本科,招1人,5月14日更新,福莱新材,https://www.liepin.com/company/8238755/,"岗位职责：
1、技术交付支持：深入客户现场，协助客户完成柔性传感模块的硬件集成、调试工作，解决传感器信号调理、功耗控制、通信接口适配等硬件相关问题，保障集成过程顺畅高效。
2、软件调试服务：依托嵌入式开发能力，协助客户完成柔性传感模块的驱动开发、算法移植及嵌入式软件调试，适配常见MCU平台，确保软件与硬件高效兼容、稳定运行。
3、问题闭环处理：快速响应客户现场技术诉求，独立分析并解决柔性传感系统在实际应用中的各类技术难题，形成问题处理报告，沉淀可复用的解决方案。
4、需求收集反馈：深度对接客户，精准捕捉客户在柔性传感模块应用中的核心需求、痛点及优化建议，及时同步至研发及产品团队，协助推进产品迭代升级。
5、客户关系维护：作为现场技术接口，与客户保持高效沟通，传递公司技术优势，解答客户技术疑问，提升客户体验，维护良好的客户合作关系。
岗位要求：
1、学历专业：本科及以上学历，电子工程、自动化、嵌入式开发、电子信息等相关专业，5年及以上相关工作经验。
2、硬件能力：具备扎实的模拟/数字电路设计及调试经验，熟练掌握传感器信号调理、功耗优化、通信接口相关技术，能独立分析并解决各类硬件相关问题，熟悉柔性传感器相关硬件知识者优先。
3、软件能力：精通C/C++嵌入式开发，熟悉STM32等常见MCU平台的开发与调试，具备驱动开发、算法移植相关经验，能协助客户完成软件层面的适配与优化。
4、客户支持：具备现场技术支持或FAE相关工作经验，沟通表达能力强，能清晰理解客户需求、精准传递技术信息，具备良好的问题解决能力和服务意识。
5、工作积极主动，责任心强，能适应短期出差，具备良好的抗压能力和团队协作精神，愿意深耕柔性传感领域，共同成长。",普通话,全部行业,周末双休·弹性工作,"['高新技术企业', '专精特新-小巨人', '专精特新企业', '绩效奖金', '定期体检', '年度旅游', '领导好', '管理规范', '五险一金', '带薪年假', '年底双薪', '午餐补助', '技能培训', '岗位晋升', '节日礼物', '扁平管理', '生育补贴']",2026-05-15 19:31:48.766671,新材料,1000-2000人,18750.0,31250.0,25000.0,上海,上海市,华东地区,1000.0,2000.0,1.0,5-10年,False,True,2026-05-14,C++开发
C++开发,https://www.liepin.com/job/1969465125.shtml,C++开发（数理培养岗）,8-14k·14薪,杭州-余杭区,经验不限,统招本科,招1人,5月9日更新,浙江大学控制科学与工程学院,https://www.liepin.com/company/12860255/,"职责描述：
1、负责数字孪生软件平台（编辑、编译、仿真、模型等）的设计、开发、实现、测试和维护；
2、负责数值求解库（如SUNDIALS等）的软件拓展和维护；
3、参与项目需求评审、编写产品设计、开发技术文档等。

任职要求：
1、具有本科及以上学历；
2、数学、物理、计算机、自动化、电子与信息技术或其他理工类专业背景，有志于从事软件开发工作；
3、具有较强的逻辑分析和学习接受能力，耐心细致，动手能力强；
4、有创新能力和发展潜力，愿意从事科学研究；
5、熟练掌握Java、C/C++、Python、GO等任一编程语言，熟悉Linux操作系统；
6、遵纪守法、品行端正、身体健康、工作负责、不怕辛苦，具有较强团队合作意识和良好的沟通能力；
7、有相关系统研发经验者优先。

人才发展规划: 
1. 新人培养规划： 
第1-2个月培训，第3个月开始评估级等（评估后薪资可高于OFFER工资）；第6个月评估级等（如高于目前级等可再次涨薪）。
2. 薪资成长通道： 
转正后员工每年6月和12月定期评估。对优秀人员依据《职业晋升通道》和《岗位薪资级等》进行薪资调整，通过审批后次月涨薪。 

相关福利： 
1.工资构成：基本工资+项目奖励+年度奖金 ；
2.入职即可申请500-800元住宿补贴；
3.五险一金+带薪培训+免费中/晚餐+节日礼金+年度体检+健身房等等。

该岗位为浙大NGICS大平台在招岗位，由大平台考核录用及管理。",,全部行业,,"['午餐补助', '定期体检', '五险一金', '技能培训', '绩效奖金']",2026-05-15 19:32:17.762978,专业技术服务,100-499人,9333.0,16333.0,12833.0,杭州,浙江省,华东地区,100.0,499.0,1.0,经验不限,False,False,2026-05-09,C++开发
C++开发,https://www.liepin.com/job/1969464997.shtml,C++开发助理（数理）,8-14k·14薪,杭州-余杭区,经验不限,统招本科,招1人,5月9日更新,浙江大学控制科学与工程学院,https://www.liepin.com/company/12860255/,"职责描述：
1、负责数字孪生软件平台（编辑、编译、仿真、模型等）的设计、开发、实现、测试和维护；
2、负责数值求解库（如SUNDIALS等）的软件拓展和维护；
3、参与项目需求评审、编写产品设计、开发技术文档等。

任职要求：
1、具有本科及以上学历；
2、数学、物理、计算机、自动化、电子与信息技术或其他理工类专业背景，有志于从事软件开发工作；
3、具有较强的逻辑分析和学习接受能力，耐心细致，动手能力强；
4、有创新能力和发展潜力，愿意从事科学研究；
5、熟练掌握Java、C/C++、Python、GO等任一编程语言，熟悉Linux操作系统；
6、遵纪守法、品行端正、身体健康、工作负责、不怕辛苦，具有较强团队合作意识和良好的沟通能力；
7、有相关系统研发经验者优先。

人才发展规划: 
1. 新人培养规划： 
第1-2个月培训，第3个月开始评估级等（评估后薪资可高于OFFER工资）；第6个月评估级等（如高于目前级等可再次涨薪）。
2. 薪资成长通道： 
转正后员工每年6月和12月定期评估。对优秀人员依据《职业晋升通道》和《岗位薪资级等》进行薪资调整，通过审批后次月涨薪。 

相关福利： 
1.工资构成：基本工资+项目奖励+年度奖金 ；
2.入职即可申请500-800元住宿补贴；
3.五险一金+带薪培训+免费中/晚餐+节日礼金+年度体检+健身房等等。

该岗位为浙大NGICS大平台在招岗位，由大平台考核录用及管理。",,全部行业,,"['午餐补助', '定期体检', '五险一金', '技能培训', '绩效奖金']",2026-05-15 19:32:34.844346,专业技术服务,100-499人,9333.0,16333.0,12833.0,杭州,浙江省,华东地区,100.0,499.0,1.0,经验不限,False,False,2026-05-09,C++开发
C++开发,https://www.liepin.com/job/1982160733.shtml,C++开发工程师,16-26k,深圳-南山区,2年以上,本科,招2人,4月28日更新,睿魔智能科技(深圳)有限公司,https://www.liepin.com/company/9490862/,"职位描述
1、负责公司产品相机产品媒体软件和媒体调试工具的开发；
2、解决开发过程中的技术问题，对代码质量和进度负责;
3、参与产品需求讨论、技术文档编写。
职位要求
1、本科及以上学历，计算机、自动化及相关专业；
2、有过2年以上c++开发经验，熟悉面向对象的程序设计方法；
3、熟悉多线程编程，熟悉常用软件设计模式，常用算法与数据结构；
4、较好的逻辑思维能力和表达能力，善于学习，有较强的团队协作意识；
5、对新技术保持热情，有强烈的好奇心。",,全部行业,周末双休,"['高新技术企业', '专精特新企业', '岗位晋升', '扁平管理', '五险一金', '定期体检', '节日礼物', '股票期权', '带薪年假', '弹性工作', '丰厚年终']",2026-05-15 19:33:14.594160,智能硬件/消费电子,500-999人,16000.0,26000.0,21000.0,深圳,广东省,华南地区,500.0,999.0,2.0,1-3年,False,True,2026-04-28,C++开发
C++开发,https://www.liepin.com/job/1982420495.shtml,研发项目经理（中高级）,20-30k,深圳-南山区,3年以上,统招本科,招1人,5月11日更新,同为股份,https://www.liepin.com/company/7908087/,"职责描述：
1、负责制定项目交付计划，协调各方准备相关资源；
2、负责项目实施进度控制，监控项目交付中问题并及时推动解决，保障按期完成交付；
3、负责项目风险控制，确保项目的顺利实施和成功完成；
4、负责项目交付质量控制，保障客户满意度；
5、负责项目交付过程管理、按开发流程执行监督和归档各环节输出资料确保完整以便事后追溯；
任职资格：
1、计算机软件相关专业本科及以上学历，有3年以上代码开发经验及3年及以上项目管理工作经验，负责过硬件+软件的项目交付管理工作；
2、熟练使用主流的项目管理工具
3、熟悉敏捷或IPD开发模式优先
4、具备较强的风险意识，有一定识别风险和推动化解风险的能力
5、具备良好的沟通表达能力和团队协作能力；
6、有英语口语能力的优先。
注：必须要有3年C/C++代码开发经验，不符合者请勿投递！",英语、普通话,全部行业,周末双休·弹性工作,"['专精特新企业', '岗位晋升', '绩效奖金', '带薪年假', '领导好', '扁平管理', '节日礼物', '五险一金', '管理规范', '团队聚餐']",2026-05-15 19:33:33.718007,电子/半导体/集成电路,1000-2000人,20000.0,30000.0,25000.0,深圳,广东省,华南地区,1000.0,2000.0,1.0,3-5年,True,True,2026-05-11,C++开发
C++开发,https://www.liepin.com/job/1979461329.shtml,嵌入式软件工程师,12-20k·13薪,武汉-江夏区,3年以上,硕士,招1人,3月31日更新,智原科技,https://www.liepin.com/company/13350613/,"岗位职责：
1.根据项目需求，在嵌入式平台上进行Linux C/C++应用软件开发；
2.负责嵌入式软件的设计、编程、测试及技术文档的编写；
3.研究领域内专利等文献资料，协助团队完成专利撰写、申请；
4.跟踪本领域技术方向，推进技术预研与落地，参与本领域技术积累；
5.负责工程化过程中的缺陷定位和改进；

任职资格：
1.全日制统招硕士以上学历，计算机、通信、电子、自动化类相关专业，3年以上相关领域工作经验；
2.熟练掌握C/C++，具备linux嵌入式软件开发经验；
3.熟练掌握嵌入式操作系统原理，了解电路基础知识；
4.熟悉多线程/TCP/IP协议及网络编程，熟悉常用数据结构与算法，熟悉Git.SVN等代码管理工具；
5.具备良好的沟通与团队协作能力。",,全部行业,周末双休·弹性工作,"['高新技术企业', '领导好', '扁平管理', '五险一金', '弹性工作']",2026-05-15 19:33:59.343230,IT服务,1-49人,13000.0,21667.0,17334.0,武汉,湖北省,华中地区,1.0,49.0,1.0,3-5年,False,True,2026-03-31,嵌入式开发
